video_title,channel,author,text,likes,replies,primary,all,length,published_at
혼자 있는 게 편하다는 사람들의 진짜 속마음ㅣ지식인초대석 EP.65 (박재연 소장 2부),지식인사이드,@user47982,"음 뭐 정말 사랑하는 사람이면 그 사람의 결핍까지 다 끌어안을 수 있겠죠 다만 지인들을 보다보면, 저의 공감능력 경청을 자신의 감정 쓰레기통의 도구로 배설하는 사람들이 있더라구요 이 사람들은 본인의 결핍에 대해 깨닫고 직면하지 못한 사람들인 게 보여요 자신 안에 채워지지 않은 부분을 의존욕구로 해소하려고 하는데 그걸 받아주다보면 제 자신이 소진되어 거리를 두게 되더라구요 제가 상담가는 아니잖아요 상담가는 돈이라도 많이 받지😂",175,6,자기서사,정체성확인|자기서사|자기참조,240,2025-09-21
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@버팔로맨,6살 동생인데 분명 내가 훨씬 젊어보였던 때가 있었는데 이 형은 시간이 멈췄네 ;;,175,2,자기참조,자기참조,46,2024-04-14
"진정한 친구가 없어도, 잘사는 사람들의 특징 '3가지' (양창순 박사 2부)",지식인사이드,@노을희-u1i,친구 귀찮다 홀로 운동하자 혼자 있어도 행복하다 난 혼자가 제일좋다,175,0,기타,,37,2023-12-23
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@박상아-v3d,"평일에는 회사생활에 치여서 엄두를 못내지만 주말 하루 정도 새벽에 일어나 1~2시간 정도 아무도 없는 조용한 거리를 걷다 돌아오는 것이 요즘 내 즐거움. 음악도 좋지만 철학사나 종교 심리학 관련 주제 강의, 토론 같은거 들으면서 걸으면 이게 또 은근히 생각할게 있고 재미있음. 그리고 집으로 돌아와서 가볍게 샤워하고 간단히 요리해서 소박하게 아침 차려 먹고 다시 이불속으로 들어가 쉬면 정말 좋음.",173,3,자기서사,자기서사|자기참조,222,2025-12-23
나이들수록 혼자가 편해지는 이유. 친구 없이 혼자서 행복해지는 방법 ㅣ Ep. 26 책과사람 (서경석 개그맨 1부),책과삶,@LVHI-2020,절친 인데 경조사에 늦게 라도 아무런 반응 없다는건 이미 끝난겁니다. 미련 가질 필요 없습니다.,173,2,기타,,53,2025-08-24
"진정한 친구가 없어도, 잘사는 사람들의 특징 '3가지' (양창순 박사 2부)",지식인사이드,@야야야-i3y,맞아요 머리커서 만난인연은 친구가 될수없어요 형제도 마찬가지! 적당한 거리두고 혼자 즐기면서 사는게 더 행복합니다😊,171,1,자기서사,자기서사,65,2024-03-31
나이들수록 오히려 혼자가 되면 편합니다. 친구 없어도 잘사는 사람의 특징 (최명기 원장 1부),지식인사이드,@never_land0228,저같은 분이 많네요 외롭긴한데. 음악.영화.책.글쓰기.강의..등등 취미도 할일도 많아서.. 혼자가 나은것 같아요. 현재 한명도 없어요 다 끊어서요 다 피해를 주고 매너가 없고 버릇이 없어서 끊었습니다..,170,3,자기서사,자기서사,113,2023-09-18
혼자가 더 편한 내향적인 사람의 특징,놀면서 배우는 심리학,@데구르르-t9o,누가 주말에 뭐해? 물으면 '아무것도 안하는데' 라고 대답함. 아무것도 안하는게 주말 스케줄임. E는 죽어도 이해못함.,170,1,자기참조,자기참조,66,2023-10-22
"""혼자가 가장 행복하다."" 사람이 굳이 외향적일 필요 없는 이유 (남인숙 작가 통합본)",지식인사이드,@seyun325,"난 나다, 넌 너고",170,0,기타,,10,2024-09-28
혼자 있는 게 편하다는 사람들의 진짜 속마음ㅣ지식인초대석 EP.65 (박재연 소장 2부),지식인사이드,@요튼튼이네,"누구에게나 깨달음과 변화의 기회가 오는 것 같아요. 나의 내면을 들여다보고 나란 사람에 대해 깨달아야 타인에게도 나를 이해시키고 타인도 이해할 수 있겠지요. 말씀 감사합니다, 박재연 소장님.",169,0,위안,위안|지식,106,2025-09-21
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@에어-s7,그냥 혼자 인생 즐기며 사는게 최고인듯,166,1,기타,,21,2024-04-18
친구가 없어도 '혼자 잘 지내는' 사람 특징,멘탈케어::힐링 심리학 채널::,@성이름-v2d8v,"너무 유익해요! 최근 며칠간 현실이 녹록지않다보니 오히려 과거에 받은 쓸데없는 상처,억울함에 매몰돼서 우울한 날을 보내고 있었는데 도움이 많이 되었어요.저도 타인의 평가에 그만 상처받고싶어요.역시 독서를 많이 하는게 참 중요한거같아요!",165,4,자기서사,지식|정체성확인|자기서사|자기참조,131,2022-08-01
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@wvwvw8,은지원 이혼하고나서도 몇년간 친구로 지내고 생일선물도 주고 그랬었음,164,0,자기서사,자기서사,37,2024-04-16
"[#유퀴즈온더블럭] 혼자가 제일 편하다는 내향인💦 그 행복, 진짜일까?🤔 행복 심리학자가 말하는 내향인의 진실👀",디글 :Diggle,@mindoong_mj,"학창시절 교수님 수업을 들은 뒤로 내가 행복해질 수 있는 방법이 뭔지 끊임없이 고민했습니다. ""내가 제일 좋아하는 게 뭐지?"", ""내가 진짜 원하는 건 뭘까?"" 행복이 뭔지 알지못하던 그시절과 달리 10년이상 지난 지금은 내 인생이 이렇게 행복해질 수 있다는 것에 놀라울정도입니다. 수업에서 가장 생각나는 부분은 ""사람들은 미래의 행복에 대해 오해를 하는 경향이 많다. 지금 생각하기에 내가 가장 좋아하는 것을 골랐을 때 미래에도 가장 큰 행복감을 느낀다."" 좋은 인사이트를 주신 교수님께 감사드립니다.",163,0,자기서사,지식|자기서사|자기참조,281,2025-07-12
"혼자 시간을 보내는 사람이 매력 있는 이유, 외로움을 다루는 방법 (feat.오은영)[인스타그램, 인스타중독, SNS, 오은영, 외로움, 자존감, 우울증]",도서관 오목눈이,@daily965,"뫼비우스의 띠다,,,사회에서 사람들이랑 있으면 대화중에 어떻게 반응하고 별별 상황에서 순간 딱 느끼는 감정들,, 퇴근하고 집에와서 보내는 평일은 외로워도 견딜만 하지만 주말에 아무약속이 없어 집에만 있을땐 반대로 외롭고,, 그치만 편하고 친한 사람만 만나게되는,,, 인스타의 장단점을 너무 잘알아서 최대한 현명하게 사용하려 하지만 부러움,시기를 아예 못느끼긴 어렵네요",163,0,위안,위안,205,2023-10-12
혼자가 더 편한 내향적인 사람의 특징,놀면서 배우는 심리학,@raybisweeet,애당초 타인에게 바라는 것도 없지만.. 친구든 지인이든 만나면 눈치보며 맞춰주고 불편한것 참아주며 말끊기면 어색할까 억텐올려 수다떨고 맞장구쳐주고 실컷 해주다 선넘는(예의없는) 말에 상처받고 헤어지면 감정소모 에너지소모.. ㅋㅋㅋㅋ 인간은 사회적 동물이니 아예 혼자 살 순 없겠지만 딱히 ‘친구’라는 존재는 없어도 괜찮을것같다.,163,10,기타,,183,2023-11-03
혼자가 편한 사람 특징,픽고 PICKGO,@달승-v4f,상처가 하나 둘 생겨서 많아질수록 사람한테 기대하는게 적어지고 그러면서 정을 안주게되고 점차 혼자있는 시간이 편해지는듯 저는 극 외향인임에도 불구하고 너무 공감가고 이해되는 내용임 사람은 많이 모일수록 피곤해지긴함,163,0,정체성확인,정체성확인|자기서사|자기참조,119,2023-05-12
점점 혼자가 편한 이유,픽고 PICKGO,@제이-g5b1z,나도 혼자가 편하고 혼자 다니는 것도 좋아하지만… 이게 너무 도를 지나치면 외로움이 극대화됨… 나만 혼자 있는 듯한 느낌 느껴본 사람만 알꺼야.. 마음 깊숙한 곳이 공허하고 혼자 뭘해도 재밌지 않다는걸,163,6,위안,위안|정체성확인|자기참조,112,2024-01-02
혼자 있는 게 편하다는 사람들의 진짜 속마음ㅣ지식인초대석 EP.65 (박재연 소장 2부),지식인사이드,@동키야-t2i,"이 분은 나의 아픈 곳을 콕콕 찌르는데, 기분이 나쁘지 않음. 나와 똑같은 경험을 겪었을 것 같은 사람이 해주는 조언 같음, 모르는 사이지만 내 편이 있다는 느낌.",163,1,정체성확인,정체성확인|자기참조,91,2025-09-21
"[#유퀴즈온더블럭] 혼자가 제일 편하다는 내향인💦 그 행복, 진짜일까?🤔 행복 심리학자가 말하는 내향인의 진실👀",디글 :Diggle,@사탕이네-w5h,교수님보니 위로가 됩니다. 행복은 거창한게 아닌 편안함이 행복이라고 생각하는1인입니다.🎉,163,0,위안,위안,50,2025-07-14
혼자서 잘 사는 사람 특징,놀면서 배우는 심리학,@우르릌가궁,그게 바로 접니다.. ㅋㅋ 친구 그냥 몇개월에 1번 만나도 아무렇지도 않아요 그냥 다 혼자 합니다 저혼자 놀때가 제일 편해요 친구들은 가끔 카톡으로만 연락해도 충분하더라고요,162,4,정체성확인,정체성확인|자기참조,96,2024-12-19
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@칸나-m8p,결혼후부터 아이가 잠드는 시간이 천국처럼 느껴지더니 가족들 뒷치닥꺼리에 지쳐 혼자만의 시간이 늘 행복하다!,162,7,자기서사,자기서사,59,2025-12-22
"[#유퀴즈온더블럭] 혼자가 제일 편하다는 내향인💦 그 행복, 진짜일까?🤔 행복 심리학자가 말하는 내향인의 진실👀",디글 :Diggle,@조나단-d7c,"결국 인간은 스스로 만족할줄알아야 행복해진다,남과 비교하고 타인으로부터 찾으려 애쓰지 말아라,남과 다름을 인정하고 자기를 찾을때 하루하루 삶이 행복해지면 인생 자체가 행복해진다.",161,2,정체성확인,정체성확인,99,2025-07-14
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@은선-t9s,나이가 들어가면서 오롯이 혼자있을때 시간을 가장 잘쓰는것같아 스스로에게 만족합니다. 젊은시절 많은 사람과의 인간관계가 시간낭비에 체력낭비였던것같애요.,161,2,기타,,83,2025-12-22
"진정한 친구가 없어도, 잘사는 사람들의 특징 '3가지' (양창순 박사 2부)",지식인사이드,@5boyfriend108,살면서 모임 사교 집착할수록 더 공허해짐 자존감은 어느정도 고독함과 쓸쓸해야 함 백번 공감 합니다,161,0,위안,위안|정체성확인|자기서사|자기참조,54,2023-12-11
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@maposinsun,잘맞는 사람이랑하면 훨씬행복해요~ 잘맞는 사람 만나기가 엄청힘들 뿐이죠,161,1,기타,,39,2024-04-08
가족과 사는 게 즐겁다고? '행복한 사람'은 절대 무작정 결혼하지 않습니다! | 김경일 심리학과 교수 1부,"꿈을 찾는 사람들 강연,강의,강사,꿈찾사",@이라라-d9z,"가족과 함께가 즐겁지않아 월세보증금 정도 모았을때 바로 나왔습니다. 잊을수없네요 그 평화롭고 조용했던 원룸 생활, 따스한햇빛이 창 안으로 들어와 그 햇빛을 등지고 마시던 일리드립백커피와 빵, 짜릿하기까지했던 그순간, 정말 죽을때까지 잊을수없을거에요😊",160,3,자기서사,자기서사,140,2023-09-28
친구가 없어도 '혼자 잘 지내는' 사람 특징,멘탈케어::힐링 심리학 채널::,@firstly2712,"나이 먹으니까 이꼴저꼴 보기싫고, 오래된 친구도 필요없고, 만나서 서로 예의 지킬 줄 아는 사람만 만나게 돼요. 주변에 있어서 참 다행이라고 생각돼요.",160,4,기타,,84,2022-08-05
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@jacobs1682,"내향적이지만, 돈 벌고 살아야 하니 사회 생활은 잘 합니다😊 집에서 혼자 뭘 하는게 재밌음😊",160,0,기타,,53,2025-12-22
"혼자 있을 때 더 편안한 사람, 알고보니 '이 유형' 입니다 (김경일 교수님 통합본)",책과삶,@모케모케-j3e,타인에 대해 기대를 하지 않으면 스트레스를 덜 받습니다,160,3,기타,,30,2026-06-05
점점 혼자가 편한 이유,픽고 PICKGO,@user-seojy0726,"다른 나라는 안살아봐서 모르겠는데 한국은 너무 공동체적인 습성이 있는 것 같아요ㅜㅠ 학생 때는 쉬는 시간에 화장실 안가고 싶어도 한명이 가면 다같이 가야하고 급식 먹을 때도 애들 속도 맞춰 주면서 먹어야 하고ㅠㅠㅠ 제일 이해 안되는 건 횡단보도 같이 기다려 주는거, 버스 기다려 주는거, 집 코앞인데 굳이 데려다 주는거… 기다려주는거 데려다주는거 바라지도 않았는데 혼자 해놓고 내가 안해주면 서운한티 팍팍 내는거…",159,4,자기서사,자기서사|자기참조,231,2023-12-23
"[#유퀴즈온더블럭] 혼자가 제일 편하다는 내향인💦 그 행복, 진짜일까?🤔 행복 심리학자가 말하는 내향인의 진실👀",디글 :Diggle,@정킹-y5w,안맞는사람들이랑 시간보내는것보다 혼자있는게 스트레스 안받으니 선택할뿐이지. 막상 나랑 잘 맞는사람들이랑 있으면 잘 만나게 됨. 그저 아직 못만났을뿐이지,159,0,기타,,84,2025-07-13
혼자서 잘 사는 사람 특징,놀면서 배우는 심리학,@jjs6256,진짜 혼자있어도 괜찮은사람은 혼자있을때 외로움이 거의없습니다. 그냥 잠시스쳐지나가는 감정정도. 외로움을 많이느낀다면 혼자못있는사람입니다.,158,0,위안,위안,76,2024-12-21
"진정한 친구가 없어도, 잘사는 사람들의 특징 '3가지' (양창순 박사 2부)",지식인사이드,@jjh-v5q,박사님 말에 적극 동감합니다. 어짜피 혼자 태어나서 혼자서 죽는 인생. 이렇게 좋은 말씀을 유투브에서 무료로 들을 수 있다니.. 채널 운영자님께도 감사드립니다.,157,0,기타,,89,2023-12-16
혼자가 편한 사람 특징,픽고 PICKGO,@HealeR-j4c,ㅋㅋㅋㅋ 그러면서 남사친이랑 속얘기 중 ㅋㅋㅋㅋㅋㅋㅋㅋ,156,4,기타,,30,2023-04-22
혼자 있을 때 가장 행복한 사람 특징,놀면서 배우는 심리학,@와카노-r1g,사람들과의 관계도 경험해보고 혼자도 경험해본봐. 결국 내린결론이 혼자가 더 좋더라는거.하지만 진짜 괜찬다고 생각되는 한두명의 진정한 친구는 필요한거 같습니다.,154,0,기타,,88,2024-06-20
